,length,width,class,L/W
962,7.120226064615906,4.507470684448965,0,1.579649999539897
963,8.116814248459479,4.225037834845088,0,1.921122263454733
964,7.410687637894473,4.399141786360111,0,1.684575764498407
965,8.087028607837773,4.552176491767547,0,1.7765191271610148
966,8.605237634391225,3.3680008115310995,0,2.5549986819864414
967,7.8072246752088885,4.298318687381362,0,1.816343841169496
968,8.061635086943841,3.4787560384490783,0,2.317390181387348
969,8.200551975978236,4.9729913284845635,0,1.6490179520335535
970,8.255395618011306,4.11240687016796,0,2.007436491242448
971,8.148545442788068,3.0342735216483585,0,2.685501285448188
972,8.591907274240564,4.758630328892744,0,1.8055420741706911
973,7.143772446294369,4.524567715782785,0,1.578885076993138
974,7.373734187560114,4.084034932497998,0,1.8055022323352101
975,8.13300075265735,3.3535690606316315,0,2.425177655690064
976,8.486296189839774,4.19467843825989,0,2.0231100702346585
977,7.072723418252998,4.559142574276152,0,1.551327536488793
978,7.735816732966665,3.4066540767167055,0,2.2707960828304463
979,7.744670898129,4.627856421121671,0,1.6734898824393292
980,7.832448157130842,3.705337769372245,0,2.1138283861386835
981,8.30513686254469,4.208758005465932,0,1.973298738430381
982,7.696196988016807,4.202426090357895,0,1.8313699807059232
983,8.175072068714435,3.8236965178005144,0,2.1380023311622387
984,6.799812363462676,3.666820887300068,0,1.8544162838751237
985,8.384434044968863,4.315188550798991,0,1.9430052583487734
986,8.322539218914697,4.013752614979588,0,2.0735057730898596
987,7.049572663789528,4.168107304350811,0,1.6913126628076358
988,7.791961762436078,3.090358884565729,0,2.5213776307184594
989,7.198289745263101,4.55495360785426,0,1.5803211986288614
990,8.957380470912936,4.206610471693789,0,2.129358192584504
991,8.290890926086725,2.7153327396222426,0,3.05336093993407
992,9.000718738392854,4.3732596370061785,0,2.0581258570219525
993,6.183075988250372,2.794334311533712,0,2.2127187726713697
994,7.96369401930399,3.6926713630955668,0,2.15662138225808
995,7.694339127463769,4.3207545259061515,0,1.7807859903473935
996,7.173905641610391,5.291348977574269,0,1.355780099179765
997,7.8045478150692515,3.698124289949484,0,2.1104071153800676
998,8.507924979179954,3.9550749126066287,0,2.1511412974913102
999,8.125014286002525,3.534326233127342,0,2.29888633648092
0,6.280259064223732,7.291050096096249,1,0.8613655072245749
1,6.310156395499233,6.772267788385367,1,0.9317641582811198
2,5.996523732748133,4.920934563829167,1,1.2185741661401017
3,5.108846090237595,6.013289106551404,1,0.8495926272148749
4,6.454587785635424,6.7742341441827145,1,0.9528143917461456
5,6.1379228880425805,6.421493364132696,1,0.9558404159266128
6,5.549992496680294,5.818628856605724,1,0.9538316729687176
7,6.385735941084642,5.666980250559813,1,1.1268322208205732
8,6.096426287135417,5.00378823014307,1,1.2183621701674425
9,5.832869213371887,5.903454543228312,1,0.9880433855567853
10,6.088548471859325,5.692035537916631,1,1.069661008140477
11,5.515311198452578,6.457902485321801,1,0.8540406441547168
12,5.5742709792061245,5.789083682849772,1,0.9628934879141525
13,5.737085484985036,6.188127052041263,1,0.927111779822387
14,5.280546593502542,6.062069375864759,1,0.8710798682915548
15,5.9433172747207434,5.923057962601495,1,1.003420414293962
16,5.700880338871997,4.935776387491493,1,1.1550118747922762
17,6.2575081291360615,5.543428702571177,1,1.1288154795305074
18,5.522029743915555,6.932702255482752,1,0.7965190975205142
19,5.406811662743846,5.973486267623512,1,0.9051350284420907
20,6.81484300883622,6.848266653568177,1,0.9951194008027503
21,7.778710143669473,5.623972255972093,1,1.3831345158947514
22,6.156603428560843,6.122796643689351,1,1.005521461325412
23,4.9242680604457725,6.2228650869115025,1,0.7913184669233698
24,6.555825488245435,5.090182053426748,1,1.2879353664437219
25,5.522207863306747,6.8550990439217605,1,0.8055620827540262
26,5.528602531931506,6.003657308071111,1,0.9208724362896333
27,6.449596419663361,6.417413827324344,1,1.005014884999622
28,7.099637134230843,5.8684299494018415,1,1.2098018031133686
29,6.044404250931904,6.1059591636019634,1,0.9899188790784923
30,5.468076216232659,6.400100296916373,1,0.8543735195630024
31,6.352949040588246,5.063443656551786,1,1.2546696421452068
32,5.580768331911859,5.257633438548308,1,1.0614601411719513
33,6.15838184754534,6.821266904222063,1,0.902820829915565
34,6.3149204967716726,6.660231565825384,1,0.9481532938245641
35,6.093367897072876,6.109215543779785,1,0.9974059440867095
36,6.613091996360515,6.40374493992324,1,1.0326913483284024
37,6.7880159239162925,5.999908159364358,1,1.1313533046871551
38,5.748241771165609,5.355596152009736,1,1.0733150162953435
39,6.206154527367842,5.384113668791101,1,1.1526789568618663
40,4.71561467421218,5.425688691670492,1,0.8691273941779195
41,5.9835263517913,6.191836027923891,1,0.9663573655385644
42,7.506815834123749,6.386360747127355,1,1.1754450040268059
43,5.700970753831318,5.354647211856959,1,1.0646771912830195
44,5.905279640919008,6.329862901313596,1,0.9329237825504124
45,6.009410670676601,5.9914928670392955,1,1.002990540760864
46,4.815113957457825,6.2626372071942935,1,0.7688636269599641
47,5.5402594125311975,5.271319040659967,1,1.0510195588232807
48,6.4976295291707356,6.624078207406942,1,0.9809107510091271
49,5.708997509457448,7.096793649057052,1,0.8044474437010015
50,7.181320484333574,6.286090458633713,1,1.1424144357436496
51,6.572146697348768,5.820855431251604,1,1.1290688756954097
52,5.81922186683022,7.127586704511737,1,0.8164364893866073
53,5.598718037131883,6.559032313036457,1,0.8535890311142554
54,6.336394781372886,6.87330003011747,1,0.921885375817734
55,6.402937603505743,5.511608240838593,1,1.1617185626624895
56,6.798426946187933,6.606491077869479,1,1.0290526190160771
57,6.187321635927082,5.335042939671735,1,1.1597510471598544
58,6.017688797292273,6.883082673075356,1,0.8742723403325874
59,7.826941992460831,5.839043585921774,1,1.3404493179896755
60,6.050145266903164,5.956686972023378,1,1.015689643474423
61,5.810506780523488,6.210364207457539,1,0.9356144964165074
62,6.413179752816041,6.500968675194896,1,0.9864960243980528
63,6.180482994128918,5.4623935784171564,1,1.1314605777491127
64,6.467767079954869,6.083118317850202,1,1.063232168438342
65,5.37872166200512,6.003321347381417,1,0.8959576459040061
66,6.411168345895712,5.593021057423587,1,1.1462800300717986
67,6.603034758892259,6.449623921685196,1,1.0237860128078569
68,5.227227450390734,7.09928678619329,1,0.7363031819698647
69,7.014305998913833,4.914251606138967,1,1.427339615690707
70,6.092169325926571,5.6062267854260055,1,1.086679072948641
71,6.434540639417632,4.977442145744335,1,1.2927404178708741
72,6.067708255206556,5.854936625651497,1,1.0363405521116777
73,6.7020062436407715,5.097986362444731,1,1.3146379309706187
74,5.704068821351645,5.767141564248557,1,0.9890634307838202
75,6.152189304299988,5.057880687094442,1,1.216357143417352
76,5.870838556437755,6.252339470209319,1,0.938982693503878
77,5.404023098116049,6.347128129478669,1,0.8514123218999703
78,5.900719266588379,5.228073167246812,1,1.1286604218846068
79,5.884529762032474,6.256928009903253,1,0.9404822546653311
80,5.972723644389644,5.313136612946487,1,1.1241426824666894
81,6.7986706306396325,6.223933072475497,1,1.092343145639826
82,5.293727138174398,6.795495637085863,1,0.7790053030546166
83,6.234541579387003,6.7506371132860234,1,0.9235486184136182
84,6.6412133433456875,5.917565584555511,1,1.1222880842552643
85,6.578805612202565,5.74397520980948,1,1.145340181999284
86,5.5057293757779435,6.195980970008029,1,0.8885968827904275
87,6.152669665888296,6.2023655805664575,1,0.9919875869887659
88,6.821109954378233,5.6098213539889645,1,1.215922847441115
89,7.072624859522841,5.784462890817338,1,1.2226934450129192
90,5.894782569395533,6.182720086967773,1,0.9534286667482863
91,5.620769068969567,5.774799193786252,1,0.9733271894575273
92,5.596619335718702,7.352799077899869,1,0.7611549392856832
93,5.350237216635724,6.195238968992757,1,0.8636046556740948
94,6.464716922933734,5.579807154617552,1,1.1585914609224224
95,5.2086405922720225,6.217315722975528,1,0.8377635662001147
96,6.678565770761,6.611362441182633,1,1.010164823086956
97,6.202747093684368,6.4538729036205265,1,0.9610891299400581
98,5.9978695952667485,5.09243595660984,1,1.177799710466988
99,6.800115537306789,7.090303712448381,1,0.9590725324456679
100,5.655270389406553,6.030364846649211,1,0.9377990442069056
101,5.361224273775409,5.640703613829728,1,0.9504531067065644
102,5.469084714720051,5.950997606911912,1,0.9190198141514738
103,6.317883307075421,5.667738364815565,1,1.114709766120443
104,6.805158859139899,6.531473713907247,1,1.041902510401275
105,6.2184616259250225,5.539868528713223,1,1.1224926356455287
106,5.525905971125651,5.5615375875813635,1,0.9935932076526326
107,6.10308848356419,5.687747189435664,1,1.073023866971439
108,5.980471158213998,6.516903932520678,1,0.9176859472134044
109,6.629018310703638,6.889016579512999,1,0.9622590153749142
110,5.956508299907359,5.763676390896391,1,1.0334564080168591
111,5.701132713057452,5.969299799365313,1,0.9550756210407837
112,5.900445361951936,5.466705474320911,1,1.0793420991250504
113,5.917867672535462,5.952215364248692,1,0.9942294272617326
114,6.217923917601053,6.388487651701245,1,0.9733013909708705
115,5.90219736978614,5.413241762319483,1,1.090325839660475
116,6.7087254266811875,6.7760015238868565,1,0.9900714164587321
117,5.913988565252312,5.380898956324072,1,1.0990707339526808
118,5.3359206651288495,4.90762848750971,1,1.0872707008505587
119,6.115080905463961,5.689122632877301,1,1.074872401260092
120,5.631467721364592,6.088590478274029,1,0.9249214151385953
121,6.287702150551495,5.190610809692006,1,1.2113607398210204
122,4.6055779482422246,5.497963294153853,1,0.8376880131483366
123,7.150369759201465,5.820441398066975,1,1.2284926984362685
124,5.19951052998014,6.322179803278647,1,0.8224237038123627
125,4.571365637483398,6.349190319579144,1,0.7199919056429247
126,6.5284883256707165,6.508414787488508,1,1.0030842438347347
127,5.615661878132411,6.218621960333622,1,0.9030395984757911
128,6.439579353490089,6.67319341539939,1,0.964992163816172
129,5.567065782900522,5.782676753053847,1,0.9627143312066577
130,5.1916813659894565,5.592353228739568,1,0.9283536203165734
131,5.638925347838478,5.692734357027466,1,0.9905477744411941
132,5.126516783887904,5.926039797972686,1,0.8650830839242253
133,5.16286241773546,5.790039965065497,1,0.8916799277528057
134,6.791825209337856,5.29161288760103,1,1.283507572001729
135,5.429505166515132,4.555141718408013,1,1.1919508770876843
136,6.13032739122329,5.666009503356898,1,1.0819479543038713
137,6.502983718928457,6.368388514124274,1,1.0211348922110621
138,5.467909190152254,5.103671104453925,1,1.0713678601625527
139,5.552555856389034,7.006775785322534,1,0.7924551928749123
140,6.360219797973136,5.9260882732619145,1,1.073257687819129
141,6.0884961672526865,6.338547894905373,1,0.9605506289770774
142,6.222613098964712,5.994301434526987,1,1.0380881186792938
143,6.179619748494472,5.966793927126732,1,1.0356683713174968
144,6.821778515888593,5.491559913619913,1,1.2422296438885305
145,6.447888615435531,5.666079373462272,1,1.137980637128903
146,7.0658842392341334,5.578892703055179,1,1.2665388304321807
147,7.117147217269367,5.99906622961584,1,1.1863758366483521
148,6.0410490463330495,6.809665144174764,1,0.8871286500042932
149,6.408014360299681,6.027342970551273,1,1.063157413077091
150,6.537469252016689,5.384637383467121,1,1.2140964723249887
151,5.551568459195799,6.089950766788919,1,0.9115949655079075
152,5.890848463940755,4.8014399954399725,1,1.2268920302108153
153,5.050564000649674,5.647293996442891,1,0.8943334637493489
154,5.564094958939366,5.498164613799128,1,1.0119913370681497
155,6.279147531279146,5.614141800976464,1,1.1184518941411523
156,6.588322890289625,6.3616938929883124,1,1.0356240022097096
157,6.052353010648501,5.234460764244481,1,1.1562514809530855
158,5.7836119943813875,5.790161377171957,1,0.9988688773310549
159,6.117714476222476,4.823214680067551,1,1.268389421168538
160,5.90389304608476,6.590141943823858,1,0.8958673570935394
161,6.602498913088285,6.221504675473234,1,1.0612382787586783
162,6.3845138084025175,5.627536006870745,1,1.1345131866961964
163,6.453785852167523,5.930160715320945,1,1.0882986418047254
164,5.560735323546379,6.394887501528438,1,0.8695595226995488
165,6.074985845875106,4.945085221737233,1,1.228489616148806
166,6.512131800555519,5.153405527008482,1,1.263655997267455
167,6.194471673771284,5.833741881707409,1,1.0618350621913868
168,6.276848403187091,5.906976737845733,1,1.062616069396652
169,6.025916876771489,5.524754853511185,1,1.0907120834405524
170,6.011859752245619,5.465044316221911,1,1.1000569079377076
171,5.954946066105446,4.645256848286534,1,1.2819411844367676
172,6.162138445248335,5.590227049060972,1,1.1023055756355067
173,4.928074852647342,5.746744014304094,1,0.8575420865068948
174,6.762050808723592,6.46105695894053,1,1.0465858530107153
175,7.269037679358481,6.41034891607535,1,1.1339535140013646
176,5.908562000303617,6.22126487109959,1,0.9497364479290038
177,5.645564341334055,6.305358125558956,1,0.8953598239645726
178,5.283726369110864,5.602372747941886,1,0.9431229600086711
179,5.658249763542555,6.078481087833177,1,0.93086573467642
180,5.65543936703558,6.176251792718972,1,0.915675001090894
181,6.076542096001549,5.745005589036658,1,1.057708648290538
182,5.713095836049731,6.304263776387472,1,0.9062272834217451
183,5.813260192086977,5.366327064932694,1,1.0832847349306856
184,6.001917159813738,6.013978484855077,1,0.9979944515811434
185,6.673398125966959,5.13112106701472,1,1.3005731181956957
186,6.3672529627764085,6.79342665830558,1,0.937266755502816
187,6.586169785409315,5.715922876190137,1,1.1522495890985898
188,5.379114332432837,4.1307044751723545,1,1.302226863423434
189,5.842213666715769,5.651126440331866,1,1.0338140065350725
190,5.773353827190662,5.733906195189202,1,1.0068797135248841
191,5.7992100341128285,6.274754112237635,1,0.9242131134354167
192,6.535223689533813,5.8402341644929585,1,1.1190002841437767
193,5.6494773627225765,5.655678931164008,1,0.9989034794024003
194,6.298969453131602,6.643422537953321,1,0.9481512604604198
195,5.922543596040529,5.514881056931852,1,1.0739204590090428
196,5.929203466963124,4.848701829129528,1,1.2228434900538265
197,6.9341074860761704,6.438974976958884,1,1.0768961691711894
198,5.504635100305171,6.891856195513908,1,0.7987158965807041
199,6.649783788518449,6.23806737591832,1,1.0660006357400909
200,5.643066671920881,6.129012839925116,1,0.9207137950766355
201,5.5670623394560135,5.503686681615973,1,1.0115151282233663
202,5.973882289439729,6.4734168629283895,1,0.9228329359801671
203,7.14600964450249,6.075696209779693,1,1.1761630927168438
204,6.446006418462083,6.45513230800009,1,0.998586258328633
205,6.028359347285288,5.897385132634492,1,1.022208862352574
206,6.248879898630211,6.676188163042189,1,0.9359951735965956
207,5.868295052186461,5.078018630361417,1,1.1556269244661668
208,5.729093042513131,5.586370995935809,1,1.0255482578370028
209,6.238778645082607,5.9246537337404535,1,1.0530199612431754
210,6.1662165538815366,5.459635828477342,1,1.1294190212685404
211,6.79433134823746,6.204481302809489,1,1.0950683895462587
212,5.61069918096748,5.538197495836218,1,1.0130912061525021
213,4.948310589782037,5.185622697777499,1,0.954236526290821
214,6.0129842293026465,6.267132791766877,1,0.9594473947004752
215,5.8668220252243195,6.063327790890918,1,0.967591103030614
216,6.787770319008976,5.5786599622554185,1,1.2167384936408137
217,5.962385375543684,5.690616913431676,1,1.047757293496694
218,6.21421284976706,6.202023560147281,1,1.0019653729950502
219,5.954176352447151,6.36878016348974,1,0.9349005931435057
220,6.148986059055866,6.239157416904461,1,0.98554751037307
221,5.943559495582053,6.050295712232917,1,0.9823585124219536
222,5.16299430436303,5.012399818576961,1,1.030044388164714
223,5.13576088179621,6.0364459065699085,1,0.8507921650066611
224,6.890664782302531,5.480074466090359,1,1.2574034942299839
225,5.039296271659826,5.887268746225636,1,0.8559650474408104
226,6.937807104422556,6.366302875263098,1,1.0897701916413833
227,6.433582981273942,6.436228810023623,1,0.9995889163005577
228,5.342207342766474,6.2321029822024645,1,0.8572078089888213
229,6.196121672534183,5.592182449691497,1,1.1079970527206249
230,6.580428074716371,6.236711910649808,1,1.0551117590472046
231,7.084568708145441,6.412397312429872,1,1.1048237286252716
232,5.317149167427847,6.3687884054317,1,0.834876090857886
233,5.033130879352934,5.687622885047194,1,0.8849269688018655
234,6.084856211965974,6.927935340024065,1,0.8783073041707744
235,5.699758864035629,8.080909366026468,1,0.7053363187067033
236,6.293748100674445,5.769775580094873,1,1.0908133277119516
237,5.960611858337111,6.043644949217589,1,0.9862610905210062
238,5.095247264460607,6.498898068559156,1,0.784017107317126
239,6.577621771877197,6.409608354483545,1,1.0262127431352535
240,6.184849376194017,6.161113845854788,1,1.0038524739086259
241,6.032070887543242,7.249398116507575,1,0.8320788554580327
242,6.242248160018384,4.690024317011342,1,1.3309628560723918
243,5.564102304891016,6.851840140864367,1,0.8120595621761102
244,6.489994742699351,8.143969792904084,1,0.7969080077328066
245,4.431881274148349,6.633518972936968,1,0.6681041076733589
246,5.864959692311624,6.7314390783702045,1,0.8712787301540327
247,6.774339110303336,7.211384896327957,1,0.9393950271261813
248,6.316613584396756,5.806637169355482,1,1.087826464813864
249,5.265782574552503,7.271510516826037,1,0.7241662598668673
250,6.0353155640906015,5.604942658202859,1,1.0767845332472563
251,6.81259975638827,6.886665396303581,1,0.9892450648241069
252,6.182055887231441,6.467728296921542,1,0.9558311053625934
253,4.456976263633052,6.147652147531175,1,0.7249883624959037
254,5.159779982559075,5.429230511672154,1,0.9503704017477625
255,5.492507977065383,6.2781387410408955,1,0.8748624717641622
256,5.125860403704849,5.055257840819686,1,1.0139661645574374
257,6.0293727540744,5.435777104211665,1,1.1092016170793342
258,5.572803742578727,6.040222141010036,1,0.9226156940060573
259,5.208402756987855,6.236319833873883,1,0.8351724888607092
260,6.604149187271465,6.451092540281275,1,1.0237256939091306
261,5.725548666947763,6.556628213839913,1,0.8732458941109572
262,5.541522858010737,6.288010665948491,1,0.8812839469277279
263,5.39184533105386,5.095912880047272,1,1.0580725098667392
264,5.393913788571487,6.435671593014001,1,0.8381275692231788
265,6.100550475937669,6.934856721669336,1,0.8796938020183299
266,5.415147260851729,6.204526902291397,1,0.8727735967833193
267,6.318080048072856,6.051034808611578,1,1.044132160515955
268,5.97706344656069,5.2741465928820555,1,1.133275941671262
269,5.815308031476903,6.3851561813887034,1,0.910754234708811
270,5.812408172575037,5.904512432774505,1,0.9844010388244389
271,6.941227820330532,6.118854005012216,1,1.1343999733683259
272,6.443156372930493,7.081706358269521,1,0.9098310558170243
273,6.281643627303786,5.819545200495031,1,1.0794045601311675
274,5.405935512270338,6.090728346895295,1,0.8875679893072188
275,5.679345119902201,5.97630597344512,1,0.9503102995625687
276,6.1074096986861095,6.290056869362576,1,0.9709625565444251
277,6.453456658447106,6.090196310898306,1,1.0596467386279078
278,6.001389768392522,5.560020397441238,1,1.0793826891632277
279,6.1067710331906575,5.676502347650497,1,1.075798204455645
280,6.55764799230437,5.924272487751557,1,1.1069119467178996
281,6.147199560773601,5.641910877522732,1,1.0895598484662228
282,6.448070388223556,5.206259011711013,1,1.238522780699001
283,4.815872958734282,5.252390666394387,1,0.9168916146216972
284,5.959373905625164,6.004671572275403,1,0.9924562624108558
285,6.052397222896726,5.691574929837192,1,1.0633958609888414
286,6.416190954026848,5.91294393774415,1,1.0851093840194082
287,7.397870418932015,5.2633916725957395,1,1.405532948925235
288,5.3968604526675374,6.6335097966249155,1,0.8135754100210153
289,5.996318813650351,5.274062454243834,1,1.1369449766043906
290,6.0944087589831115,6.659458638474459,1,0.9151507787394579
291,5.755415588336073,6.237167251192171,1,0.922761144049165
292,4.210314672657886,6.064126159008531,1,0.6942986610532954
293,6.651777033026799,6.746057476015816,1,0.9860243641083387
294,5.262401996599624,5.473973932196404,1,0.9613494806118144
295,6.411207596330492,5.098540222457885,1,1.2574594524312297
296,6.641287539374228,5.658338260108793,1,1.1737169525892812
297,5.898273426977877,5.862783019624871,1,1.0060535085869982
298,7.0226960789302115,5.959306534423892,1,1.178441826807139
299,5.252966844603998,6.74316393235304,1,0.7790062494848713
300,6.8467158708440055,5.429526866017059,1,1.2610151933674019
301,5.454135297956554,6.3346226050310435,1,0.8610039836666521
302,5.508587029866886,5.666088677071002,1,0.9722027564020523
303,6.693236230681645,5.1077399116783395,1,1.3104105429053319
304,5.550741686227722,5.947122200827305,1,0.9333491895383548
305,6.822445316885901,4.890160713915495,1,1.3951372390424461
306,5.398279358425731,5.885631630880161,1,0.9171962665999285
307,5.611913712976053,7.285443794239759,1,0.7702912645367076
308,6.1710994439922775,6.69215276346117,1,0.9221396555210427
309,5.87278231124881,6.401079311253104,1,0.9174675122247669
310,6.217056570598289,6.145005296614278,1,1.0117251768722981
311,6.5958166792583475,6.254266492017767,1,1.054610750545487
312,5.920339929463166,6.030656081442225,1,0.9817074377166809
313,6.783478447076629,5.999611245394728,1,1.1306529989394885
314,5.886206814060794,7.139677239785524,1,0.8244359816799809
315,4.564809890394929,6.207107385240934,1,0.7354166130988794
316,7.338871492844811,6.146343962634125,1,1.1940222573712922
317,6.03518598587507,6.252756916206729,1,0.9652039998919949
318,5.5917651561446435,5.2435837013579425,1,1.066401429750522
319,5.520111358660982,6.219750391280828,1,0.887513326322446
320,5.250670065774359,4.937758034703702,1,1.0633712767761074
321,5.932746542974,5.713738862268712,1,1.038330012271217
322,6.999389387799265,6.235438428950618,1,1.1225176012165698
323,5.200966325070075,5.448312765808171,1,0.9546012772448819
324,6.370030038078915,6.27026767319591,1,1.0159103837479648
325,5.634128129519216,5.91778024995692,1,0.9520678179221392
326,5.881343332955658,6.429844278946032,1,0.9146945210187449
327,5.415007314973192,5.0752172975504255,1,1.066950831363766
328,4.473076186223103,6.347607400257126,1,0.7046869637907835
329,6.3490588346882095,5.8248141739718005,1,1.0900019545789115
330,7.034963983060073,6.060581500633931,1,1.1607737611191637
331,5.68756232667068,6.154096546183003,1,0.9241912738919111
332,4.646884737131222,5.748489549252292,1,0.8083662146929785
333,5.621329176473452,6.154303624187294,1,0.9133980901398533
334,5.635251500350803,6.915383491151416,1,0.8148863338615122
335,5.697027828096579,5.253667976981713,1,1.084390534966692
336,7.114542290986863,5.719649956452837,1,1.243877220661087
337,6.489566579604005,5.050265888160138,1,1.2849950326017823
338,6.288628414051661,5.520283514378558,1,1.1391857678454036
339,6.833858123378513,5.645640301497463,1,1.2104664410812507
340,6.210468583671123,5.811774044650545,1,1.0686011768450558
341,6.46092200579913,6.802351582527803,1,0.9498071258760497
342,6.509679961161248,6.35534204977475,1,1.0242847529177392
343,5.861562127200285,6.360753249486582,1,0.9215201246288575
344,5.361249441686041,5.302974860780141,1,1.0109890358592661
345,6.377493587247989,6.655301374270406,1,0.9582576698785678
346,5.849761290675721,6.5136940506868735,1,0.8980712396307375
347,6.5762129356382415,5.47856214935082,1,1.2003538075072284
348,4.916031382810921,5.953262375041122,1,0.8257709929636627
349,6.561993981433644,5.620468111774996,1,1.1675173403592722
350,6.996465055180155,6.553038052315409,1,1.0676673932494667
351,5.550099396222639,5.315301334235495,1,1.0441739888714918
352,5.513999074184537,6.49538267360418,1,0.8489105802175795
353,4.7900633788861,5.834456218938931,1,0.8209956847970372
354,5.007445546979389,6.510008839171517,1,0.7691918199632815
355,6.736345136011426,6.207983277835878,1,1.085110064658508
356,5.619966971881077,6.113775590859367,1,0.9192301693708586
357,6.360766227975359,6.490209458057664,1,0.9800556159367708
358,6.517340140745504,6.442324111460706,1,1.0116442494955116
359,6.197854481479649,6.6426799184386285,1,0.9330352444464106
360,5.206940225378878,5.717671660820402,1,0.9106749275336594
361,6.055906401667328,6.325433493040672,1,0.9573899414688525
362,5.695583724325241,5.443853840452544,1,1.0462411172765378
363,5.33612157520578,5.491072260014068,1,0.97178134297437
364,5.845995042347617,6.319668883131876,1,0.9250476805757081
365,5.829843317997009,6.487490662869778,1,0.8986283943903427
366,5.6230047885518495,6.3298224791942586,1,0.8883353059322475
367,6.96967610868706,4.937824744546702,1,1.4114871363922588
368,5.776402580853096,5.928661766595154,1,0.9743181190399565
369,5.850271016524779,6.561995938018053,1,0.8915383477502976
370,5.4248992704547785,6.647622775649982,1,0.8160660515103236
371,5.969032509372517,5.525814874906221,1,1.0802085564753594
372,6.197399167656002,5.356870667122295,1,1.1569066256709233
373,6.523288238593466,6.78490115830899,1,0.9614418967039563
374,6.508569145170606,5.525751765214743,1,1.1778612977410268
375,5.605384789171468,4.982784490429152,1,1.1249502762839123
376,6.3192870147009765,4.131491137900855,1,1.5295414666946874
377,5.7278375939137955,6.901485714038401,1,0.8299426864367374
378,5.899700326078373,5.442107574433359,1,1.084083738769655
379,5.731879549821573,6.964976516280855,1,0.8229574839804732
380,5.684330919194722,5.427351684413488,1,1.0473489189062943
381,6.638085377299851,5.998711942137302,1,1.1065851204941748
382,6.4742594466925425,5.9184769729075155,1,1.0939063337289614
383,5.512431223679671,4.676773627158854,1,1.178682498478867
384,4.926265496134476,6.471630690324224,1,0.7612093044029484
385,5.523879683470237,6.77263847842615,1,0.8156170894203548
386,5.599939245631947,6.6859808384135375,1,0.8375643575671257
387,6.814016304720991,6.453957962041043,1,1.0557887647855209
388,6.047612634690484,6.082526545088874,1,0.9942599657988209
389,6.040032036758654,6.441073446191873,1,0.9377368674983322
390,5.873219839829191,5.984273790803958,1,0.9814423679702917
391,6.341032923668127,6.380685207532934,1,0.9937855759099362
392,5.384733107777014,5.173125993958717,1,1.040905076362999
393,6.097711703682918,5.267550085478928,1,1.15759918837649
394,5.543728452793848,5.985724066693879,1,0.9261583713222918
395,6.028415182989352,6.221914581203622,1,0.9689003447911627
396,6.4973978689946055,5.850056656686714,1,1.110655545800222
397,5.5192508149152815,5.380135912155516,1,1.025857135401628
398,6.181203399157218,5.120663139172316,1,1.2071099447788172
399,5.728777804204011,5.069710834005673,1,1.130000899810216
400,5.760953795369845,4.916395468158902,1,1.171784050465577
401,7.700091972138755,6.496989791003479,1,1.185178401049858
402,7.599071932293882,5.897312283001375,1,1.2885652934130214
403,6.295771145423693,5.5733669053555435,1,1.1296172048845339
404,6.013181487525692,5.416714892841855,1,1.110115929393305
405,5.4157158853370175,4.859094528794467,1,1.1145524857036786
406,7.240244550624412,6.14264636956351,1,1.1786849046852907
407,5.7240747618987236,5.388402340235484,1,1.062295352215397
408,7.046416883885033,6.401750621928687,1,1.1007015580625858
409,5.59491924690943,6.592677100535971,1,0.8486566476089925
410,6.967380806624541,6.159685351375713,1,1.1311260899176345
411,6.62364638305097,5.574924976278349,1,1.1881139945801955
412,6.177261138171253,6.323008176018636,1,0.976949731237078
413,6.401461856618931,4.641722525442082,1,1.3791134264341338
414,5.359706254956684,5.1982025708990705,1,1.0310691401219634
415,5.714921408923246,6.075136660320499,1,0.9407066422472462
416,6.496216957361342,6.037063432003788,1,1.0760557728983733
417,6.126910608838577,6.142097406335103,1,0.9975274248368543
418,5.613248260918282,6.703623138667084,1,0.8373454391462694
419,5.483723636922244,6.6624719817078315,1,0.8230764274848881
420,5.880555905842795,5.819350334135421,1,1.0105175952972536
421,7.108324317624396,6.567819517508334,1,1.082295927693384
422,6.007149824624258,6.024969501713708,1,0.9970423622751315
423,5.6037297502076235,6.674040440292356,1,0.8396307754410539
424,5.759022515786977,5.982606000242494,1,0.962627743754736
425,6.505610128809394,5.290452036482789,1,1.2296888968932924
426,6.568548358366816,5.41914800445012,1,1.212099826941952
427,5.6528452356401955,5.462063512292865,1,1.0349285069494265
428,6.9421729441528806,4.938225193062916,1,1.405803233498759
429,6.860241624209103,6.412933661237412,1,1.069750910675315
430,6.677675049808711,6.592072320398928,1,1.0129857084766634
431,7.603279921168112,5.858903576767962,1,1.2977308504132146
432,7.202741861932901,5.857754387055212,1,1.229608035094458
433,4.764356542797319,6.609306624510739,1,0.7208557286673026
434,4.896545343720072,5.812889504063992,1,0.8423599554570456
435,5.2384248641351885,6.3336456496886075,1,0.8270789295565871
436,6.285860926148023,5.8455422164851925,1,1.0753255546459102
437,6.3025892593145,5.482359962851124,1,1.1496124482925802
438,6.155022479081882,6.059169721507852,1,1.015819454146298
439,5.439104628134522,6.45303112478969,1,0.8428759327132158
440,5.859382332864951,4.9237116986561755,1,1.1900335948719636
441,5.52257644683723,6.239765287221625,1,0.8850615676437187
442,5.55754278703631,5.424698812025597,1,1.0244887282435333
