last_up,last_down,last_right,last_left,food_up,food_down,food_left,food_right,dist_x_to_body,dist_y_to_body,dist_to_top_wall,dist_to_down_wall,dist_to_left_wall,dist_to_right_wall,Pear_center_x,Pear_center_y,Pear_to_top,Pear_to_bottom,Pear_to_right,Pear_to_left
0,1,0,0,0,0,1,0,0,0,552,248,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,560,240,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,568,232,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,576,224,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,584,216,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,592,208,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,600,200,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,608,192,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,616,184,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,624,176,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,632,168,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,640,160,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,648,152,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,656,144,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,664,136,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,672,128,400,400,360,112,688,112,440,360
0,1,0,0,0,0,1,0,0,0,680,120,400,400,360,112,688,112,440,360
0,0,0,1,0,0,1,0,0,0,680,120,392,408,360,112,688,112,440,360
0,0,0,1,0,0,1,0,0,0,680,120,384,416,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,376,424,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,368,432,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,360,440,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,352,448,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,344,456,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,336,464,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,328,472,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,320,480,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,312,488,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,304,496,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,296,504,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,288,512,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,280,520,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,272,528,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,264,536,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,256,544,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,248,552,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,240,560,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,680,120,232,568,224,288,512,288,576,224
0,0,0,1,1,0,0,0,0,0,680,120,224,576,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-88,0,680,120,216,584,224,288,512,288,576,224
0,0,0,1,0,0,0,1,0,0,680,120,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,672,128,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,664,136,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,656,144,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,648,152,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,640,160,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,632,168,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,624,176,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,616,184,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,608,192,208,592,224,288,512,288,576,224
0,0,1,0,0,0,0,1,0,0,608,192,216,584,224,288,512,288,576,224
0,0,1,0,1,0,0,0,0,0,608,192,224,576,224,288,512,288,576,224
0,0,1,0,0,0,1,0,24,0,608,192,232,568,224,288,512,288,576,224
0,0,1,0,0,0,1,0,32,0,608,192,240,560,224,288,512,288,576,224
0,0,1,0,0,0,1,0,40,0,608,192,248,552,224,288,512,288,576,224
0,0,1,0,0,0,1,0,48,0,608,192,256,544,224,288,512,288,576,224
0,0,1,0,0,0,1,0,56,0,608,192,264,536,224,288,512,288,576,224
0,0,1,0,0,0,1,0,64,0,608,192,272,528,224,288,512,288,576,224
0,0,1,0,0,0,1,0,72,0,608,192,280,520,224,288,512,288,576,224
0,0,1,0,0,0,1,0,8,0,608,192,288,512,224,288,512,288,576,224
1,0,0,0,0,0,1,0,0,8,600,200,288,512,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,600,200,280,520,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,600,200,272,528,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,600,200,264,536,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,600,200,256,544,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,600,200,248,552,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,600,200,240,560,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,600,200,232,568,224,288,512,288,576,224
0,0,0,1,1,0,0,0,0,0,600,200,224,576,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-72,0,600,200,216,584,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-8,0,600,200,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,592,208,208,592,224,288,512,288,576,224
0,0,1,0,0,0,0,1,0,0,592,208,216,584,224,288,512,288,576,224
0,0,1,0,1,0,0,0,0,0,592,208,224,576,224,288,512,288,576,224
0,0,1,0,0,0,1,0,24,0,592,208,232,568,224,288,512,288,576,224
0,0,1,0,0,0,1,0,32,0,592,208,240,560,224,288,512,288,576,224
0,0,1,0,0,0,1,0,40,0,592,208,248,552,224,288,512,288,576,224
0,0,1,0,0,0,1,0,48,0,592,208,256,544,224,288,512,288,576,224
0,0,1,0,0,0,1,0,56,0,592,208,264,536,224,288,512,288,576,224
0,0,1,0,0,0,1,0,64,0,592,208,272,528,224,288,512,288,576,224
0,0,1,0,0,0,1,0,72,0,592,208,280,520,224,288,512,288,576,224
0,0,1,0,0,0,1,0,8,0,592,208,288,512,224,288,512,288,576,224
1,0,0,0,0,0,1,0,0,8,584,216,288,512,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,584,216,280,520,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,584,216,272,528,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,584,216,264,536,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,584,216,256,544,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,584,216,248,552,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,584,216,240,560,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,584,216,232,568,224,288,512,288,576,224
0,0,0,1,1,0,0,0,0,0,584,216,224,576,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-72,0,584,216,216,584,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-8,0,584,216,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,576,224,208,592,224,288,512,288,576,224
0,0,1,0,0,0,0,1,0,0,576,224,216,584,224,288,512,288,576,224
0,0,1,0,1,0,0,0,0,0,576,224,224,576,224,288,512,288,576,224
0,0,1,0,0,0,1,0,24,0,576,224,232,568,224,288,512,288,576,224
0,0,1,0,0,0,1,0,32,0,576,224,240,560,224,288,512,288,576,224
0,0,1,0,0,0,1,0,40,0,576,224,248,552,224,288,512,288,576,224
0,0,1,0,0,0,1,0,48,0,576,224,256,544,224,288,512,288,576,224
0,0,1,0,0,0,1,0,56,0,576,224,264,536,224,288,512,288,576,224
0,0,1,0,0,0,1,0,64,0,576,224,272,528,224,288,512,288,576,224
0,0,1,0,0,0,1,0,72,0,576,224,280,520,224,288,512,288,576,224
0,0,1,0,0,0,1,0,8,0,576,224,288,512,224,288,512,288,576,224
1,0,0,0,0,0,1,0,0,8,568,232,288,512,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,568,232,280,520,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,568,232,272,528,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,568,232,264,536,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,568,232,256,544,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,568,232,248,552,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,568,232,240,560,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,568,232,232,568,224,288,512,288,576,224
0,0,0,1,1,0,0,0,0,0,568,232,224,576,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-72,0,568,232,216,584,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-8,0,568,232,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,560,240,208,592,224,288,512,288,576,224
0,0,1,0,0,0,0,1,0,0,560,240,216,584,224,288,512,288,576,224
0,0,1,0,1,0,0,0,0,0,560,240,224,576,224,288,512,288,576,224
0,0,1,0,0,0,1,0,24,0,560,240,232,568,224,288,512,288,576,224
0,0,1,0,0,0,1,0,32,0,560,240,240,560,224,288,512,288,576,224
0,0,1,0,0,0,1,0,40,0,560,240,248,552,224,288,512,288,576,224
0,0,1,0,0,0,1,0,48,0,560,240,256,544,224,288,512,288,576,224
0,0,1,0,0,0,1,0,56,0,560,240,264,536,224,288,512,288,576,224
0,0,1,0,0,0,1,0,64,0,560,240,272,528,224,288,512,288,576,224
0,0,1,0,0,0,1,0,72,0,560,240,280,520,224,288,512,288,576,224
0,0,1,0,0,0,1,0,8,0,560,240,288,512,224,288,512,288,576,224
1,0,0,0,0,0,1,0,0,8,552,248,288,512,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,552,248,280,520,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,552,248,272,528,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,552,248,264,536,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,552,248,256,544,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,552,248,248,552,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,552,248,240,560,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,552,248,232,568,224,288,512,288,576,224
0,0,0,1,1,0,0,0,0,0,552,248,224,576,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-72,0,552,248,216,584,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-8,0,552,248,208,592,224,288,512,288,576,224
1,0,0,0,0,0,0,1,0,0,544,256,208,592,224,288,512,288,576,224
0,0,1,0,0,0,0,1,0,0,544,256,216,584,224,288,512,288,576,224
0,0,1,0,1,0,0,0,0,0,544,256,224,576,224,288,512,288,576,224
0,0,1,0,0,0,1,0,24,0,544,256,232,568,224,288,512,288,576,224
0,0,1,0,0,0,1,0,32,0,544,256,240,560,224,288,512,288,576,224
0,0,1,0,0,0,1,0,40,0,544,256,248,552,224,288,512,288,576,224
0,0,1,0,0,0,1,0,48,0,544,256,256,544,224,288,512,288,576,224
0,0,1,0,0,0,1,0,56,0,544,256,264,536,224,288,512,288,576,224
0,0,1,0,0,0,1,0,64,0,544,256,272,528,224,288,512,288,576,224
0,0,1,0,0,0,1,0,72,0,544,256,280,520,224,288,512,288,576,224
0,0,1,0,0,0,1,0,8,0,544,256,288,512,224,288,512,288,576,224
1,0,0,0,0,0,1,0,0,8,536,264,288,512,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,536,264,280,520,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,536,264,272,528,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,536,264,264,536,224,288,512,288,576,224
0,0,0,1,0,0,1,0,0,0,536,264,256,544,224,288,512,288,576,224
0,0,0,1,0,0,0,1,-40,0,536,264,248,552,416,632,168,632,384,416
0,0,0,1,0,0,0,1,-48,0,536,264,240,560,416,632,168,632,384,416
0,0,0,1,0,0,0,1,-56,0,536,264,232,568,416,632,168,632,384,416
0,0,0,1,0,0,0,1,-64,0,536,264,224,576,416,632,168,632,384,416
0,0,0,1,0,0,0,1,-72,0,536,264,216,584,416,632,168,632,384,416
0,0,0,1,0,0,0,1,-8,0,536,264,208,592,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,528,272,208,592,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,216,584,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,224,576,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,232,568,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,240,560,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,248,552,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,256,544,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,264,536,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,272,528,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,528,272,280,520,416,632,168,632,384,416
0,0,1,0,0,0,0,1,8,0,528,272,288,512,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,520,280,288,512,416,632,168,632,384,416
0,0,1,0,0,0,0,1,8,0,520,280,296,504,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,512,288,296,504,416,632,168,632,384,416
0,0,1,0,0,0,0,1,8,0,512,288,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,504,296,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,496,304,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,488,312,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,480,320,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,472,328,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,464,336,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,456,344,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,448,352,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,440,360,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,432,368,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,424,376,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,416,384,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,408,392,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,400,400,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,392,408,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,384,416,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,376,424,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,368,432,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,360,440,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,352,448,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,344,456,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,336,464,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,328,472,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,320,480,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,312,488,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,304,496,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,296,504,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,288,512,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,280,520,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,272,528,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,264,536,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,256,544,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,248,552,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,240,560,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,232,568,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,224,576,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,216,584,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,208,592,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,200,600,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,192,608,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,184,616,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,176,624,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,168,632,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,160,640,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,152,648,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,144,656,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,136,664,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,128,672,304,496,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,120,680,304,496,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,120,680,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,128,672,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,136,664,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,144,656,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,152,648,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,160,640,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,168,632,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-56,176,624,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-64,184,616,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-72,192,608,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-80,200,600,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,208,592,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,216,584,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,224,576,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,232,568,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,240,560,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,248,552,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,256,544,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,264,536,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,272,528,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,280,520,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,288,512,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,296,504,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,304,496,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,312,488,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,320,480,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,328,472,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,336,464,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,344,456,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,352,448,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,360,440,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,368,432,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,376,424,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,384,416,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,392,408,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,400,400,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,408,392,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,416,384,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,424,376,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,432,368,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,440,360,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,448,352,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,456,344,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,464,336,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,472,328,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,480,320,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,488,312,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,496,304,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,504,296,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,512,288,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,520,280,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,528,272,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,536,264,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,544,256,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,552,248,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-88,560,240,312,488,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,-8,568,232,312,488,416,632,168,632,384,416
0,0,1,0,0,0,0,1,8,0,568,232,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,560,240,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,552,248,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,544,256,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,536,264,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,528,272,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,520,280,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,512,288,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,504,296,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,496,304,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,488,312,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,480,320,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,472,328,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,464,336,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,456,344,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,448,352,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,440,360,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,432,368,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,424,376,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,416,384,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,408,392,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,400,400,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,392,408,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,384,416,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,376,424,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,368,432,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,360,440,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,352,448,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,344,456,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,336,464,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,328,472,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,320,480,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,312,488,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,304,496,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,296,504,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,288,512,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,280,520,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,272,528,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,264,536,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,256,544,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,248,552,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,240,560,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,232,568,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,224,576,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,216,584,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,208,592,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,200,600,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,192,608,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,184,616,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,176,624,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,0,168,632,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,160,640,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,152,648,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,144,656,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,136,664,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,88,128,672,320,480,416,632,168,632,384,416
1,0,0,0,0,0,0,1,0,8,120,680,320,480,416,632,168,632,384,416
0,0,1,0,0,0,0,1,0,0,120,680,328,472,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,128,672,328,472,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,136,664,328,472,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,144,656,328,472,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,152,648,328,472,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,160,640,328,472,416,632,168,632,384,416
0,1,0,0,0,0,0,1,0,0,168,632,328,472,416,632,168,632,384,416
